Прайс лабораторных анализов;;;;;;;
1. ОБЩЕКЛИНИЧЕСКИЕ ИССЛЕДОВАНИЯ КРОВИ;;;;;;;
;;;;;;;
1.1. Общеклинические исследования крови;;;;;;;
* тест TRO выполняется только в комплексе с тестом №5;;;;;;;
805;;;Антитела к париетальным клеткам желудка, IgG (Parietal Cell Antibodies, PCA, Ig G);;Сыворотка крови;до 9 р.д.;1 775,00
971;;;Антитела классов IgA и IgG к ретикулину (Anti-Reticulin Antibodies, ARA, IgA, IgG);;Сыворотка крови;до 9 р.д.;1 530,00
270;;;Антитела класса IgG к деамидированным пептидам глиадина (Anti-Deaminated Gliadin Peptide, Anti-DGP, IgG);;Сыворотка крови;до 5 р.д.;910,00
271;;;Антитела класса IgА к деамидированным пептидам глиадина (Anti-Deaminated Gliadin Peptide, Anti-DGP, IgA);;Сыворотка крови;до 5 р.д.;910,00
1282;;;Антитела класса IgА к тканевой трансглютаминазе (Anti-Tissue Transglutaminase Antibodies, Anti-tTG, tTGA, IgA);;Сыворотка крови;до 5 р.д.;1 200,00
1283;;;Антитела класса IgG к тканевой трансглютаминазе (Anti-Tissue Transglutaminase Antibodies, Anti-tTG, tTGA, IgG);;Сыворотка крови;до 5 р.д.;1 170,00
817;;;Антитела класса IgG к внутреннему фактору Кастла (Anti-Intrinsic Factor, IFAb, Intrinsic Factor Antibodies, IgG);;Сыворотка крови;до 12 р.д.;1 735,00
1335;;;Антитела класса IgG к сахаромицетам (диагностика болезни Крона) (Anti-Sacchаromyces Cerevisiae Antibodies, ASCA, IgG );;Сыворотка крови;до 9 р.д.;1 315,00
1336;;;Антитела класса IgА к сахаромицетам (диагностика болезни Крона) (Anti-Sacchаromyces Cerevisiae Antibodies, ASCA, IgA );;Сыворотка крови;до 9 р.д.;1 315,00
1337;;;Антитела класса IgА к цитоплазме нейтрофилов (АНЦА) (Anti-Neutrophil Cytoplasmic Antibodies, ANCA, IgA);;Сыворотка крови;до 9 р.д.;1 315,00
944;;;Диагностика аутоиммунного панкреатита и других IgG4-ассоциированных заболеваний (Diagnosis of Autoimmune Pancreatitis and other IgG4-Related Diseases);;Сыворотка крови;до 9 р.д.;1 960,00
4055;;;"Серодиагностика аутоиммунного гастрита и пернициозной анемии (АТ к париетальным клеткам желудка; АТ к внутреннему фактору Кастла)";;Сыворотка крови;до 12 р.д.;3 330,00
4056;;;"Серодиагностика болезни Крона и неспецифического язвенного колита (НЯК) (АНЦА/pANCA, cANCA, IgG; АНЦА/ANCA, IgA; ASCA, IgG, IgA)";;Сыворотка крови;до 9 р.д.;5 110,00
4057;;;"Целиакия, серологический скрининг (АТ к эндомизию, IgA; АТ к деамидированным пептидам глиадина, IgG; IgA общ.)";;Сыворотка крови;до 9 р.д.;2 445,00
4058;;;"Целиакия, серологическая диагностика (АТ к эндомизию, IgA; АТ к тканевой трансглутаминазе, IgA, IgG; IgA общ.)";;Сыворотка крови;до 9 р.д.;3 785,00
1530БКК;;;Антитела классов IgA и IgG к бокаловидным клеткам кишечника, суммарно (Anti-Intestinal Goblet Cells Antibodies, GAB, IgA, IgG, Total);;Сыворотка крови;до 8 р.д.;1 315,00
1531ААЦК;;;Антитела классов IgG и IgA к GP2 антигену центроацинарных клеток поджелудочной железы (Anti-GP2);;Сыворотка крови;до 8 р.д.;2 170,00
1532АПЖ;;;Антитела к ацинарным клеткам поджелудочной железы, IgG и IgA суммарно (антитела к экзокринной части поджелудочной железы, Autoantibodies against Exocrine Pancreas, Pancreatic Antibodies, PAB);;Сыворотка крови;до 8 р.д.;1 315,00
1617;;;Антитела к энтероцитам, класса IgG;;Сыворотка крови;до 8 р.д.;2 300,00
4057NEW;;;Серологический скрининг целиакии (Serological screening of celiac disease);;Сыворотка крови;до 5 р.д.;1 475,00
14.10. Аутоиммунные поражения печени;;;;;;;
;;;;;;;
804;;;Антитела к митохондриям, IgG (Mitochondrial Antibodies, AMA, IgG);;Сыворотка крови;до 9 р.д.;1 615,00
806;;;Антитела к гладкой мускулатуре, IgG (Smooth Muscle Antibodies, SMA, ASMA, IgG);;Сыворотка крови;до 9 р.д.;1 615,00
819;;;Антитела к микросомам печени и почек, IgG (anti-liver kidney microsomal antibody, anti-LKM, IgG);;Сыворотка крови;до 9 р.д.;1 835,00
1288;;;Панель антител класса IgG при аутоиммунных заболеваниях печени (АТ к антигенам АМА-М2, М2-3Е, Sp100, PML, gp210, LKM-1, LC-1, SLA/LP, SSA/Ro-52), иммуноблот (Autoimmune Disease Liver Panel: AMA-M2, M2-3E (BPO), Sp100, PML, gp210, LKM-1, LC-1, SLA/LP, SSA/Ro-52, IgG, Immunoblotting);;Сыворотка крови;до 9 р.д.;3 885,00
1289;;;Антитела класса IgG к асиалогликопротеиновому рецептору (анти-ASGPR) (Autoantibodies Against Asialoglycoprotein Receptor, Anti-ASGPR, IgG);;Сыворотка крови;до 9 р.д.;1 815,00
14.11. Аутоиммунные неврологические заболевания;;;;;;;
;;;;;;;
936;;;Антитела к аквапорину 4 (NMO), IgG;;Сыворотка крови;до 12 р.д.;3 035,00
937;;;Антитела класса IgG к скелетным мышцам (АСМ) (Anti-Skeletal Muscle Antibodies, AStMA, IgG);;Сыворотка крови;до 10 р.д.;1 345,00
938;;;"Антитела классов IgG и IgM к ганглиозидам (лайн-блот: GM1; GM2-GM3-GM4; GD1a, GD1b, GD2-GD3, GT1a, GT1b, GQ1b, сульфатиды), суммарно (Anti-GM1 Antibodies, Anti-GQ1b Antibodies, Anti-Gangliosideantibodies, Ganglioside Antibodies Panel, Total)";;Сыворотка крови;до 9 р.д.;6 060,00
939;;;"Миозит-специфичные антитела класса IgG (лайн-блот: Mi-2, Ku, PM-Scl 100/75; Jo1 PL-7 PL-12 EJ OJ; SRP, SSA (Ro52)) (Myositis-Specific Panel)";;Сыворотка крови;до 9 р.д.;4 285,00
803;;;Антитела к ацетилхолиновому рецептору (АхР, диагностика миастении), суммарнo (Acetylcholine Receptor Antibodies, Anti-AChR, Total);;Сыворотка крови;до 12 р.д.;6 060,00
953;;;Антинейрональные антитела класса IgG (лайн-блот: Hu (ANNA1), Yo-1 (PCA1), CV2, Ма2, Ri (ANNA2), амфифизин) (Anti-Neuronal Antibodies, Blot-Line (Hu (ANNA1), Yo-1 (PCA1), CV2, Ма2, Ri (ANNA2), Amphiphysin));;Сыворотка крови;до 9 р.д.;6 060,00
954;;;Антитела класса IgG NMDA (N-метил-D-аспартат) глутаматному рецептору в сыворотке(N-Methyl-D-Aspartate Receptor Antibodies IgG);;Сыворотка крови;до 9 р.д.;4 615,00
954СМЖ;;;Антитела к NMDA глутаматному рецептору, IgG, определение в ликворе (анти-NMDAR IgG, N-methyl-D-Aspartate Receptor Antibodies, CSF);;Ликвор;до 9 р.д.;3 245,00
4049;;;Олигоклональный IgG в ликворе (цереброспинальной жидкости) и сыворотке крови (Oligoclonal IgG, Cerebrospinal Fluid (CSF), Serum);;Cыворотка+СМЖ;до 8 р.д.;4 615,00
1541;;;Свободные легкие цепи иммуноглобулинов каппа и лямбда в ликворе  (Cerebrospinal Fluid Concentration of Immunoglobulin Free Light Chains);;Ликвор;до 9 р.д.;1 895,00
1538;;;Антитела к миелину IgG, метод непрямой иммунофлюоресценции (Anti-myelin antibody, IgG, IF);;Сыворотка крови;до 7 р.д.;1 615,00
1581СВ;;;Антитела к LGI1 и CASPR2 (компоненты комплекса калиевых каналов), IgG, сыворотка крови (VGKC-associated proteins LGI1 and CASPR2 antibodies, serum);;Сыворотка крови;до 9 р.д.;6 595,00
1581СМЖ;;;Антитела к LGI1 и CASPR2 (компоненты комплекса калиевых каналов), IgG, ликвор (VGKC-associated proteins LGI1 and CASPR2 antibodies, CSF);;Ликвор;до 9 р.д.;6 595,00
1582СВ;;;Антитела к рецепторам нейронов типов NMDA,CASPR, LGI, AMPA1, AMPA2, GABAR1 класса IgG, раздельно, определение в сыворотке;;Сыворотка крови;до 9 р.д.;14 565,00
1582;;;Антитела к рецепторам нейронов типов NMDA,CASPR, LGI, AMPA1, AMPA2, GABAR1 класса IgG, раздельно, определение в ликворе;;Ликвор;до 9 р.д.;14 710,00
1584AN;;;Антинейрональные антитела, IgG, метод непрямой иммунофлуоресценции (Neuronal antibodies, IgG, Indirect immunofluorescence (IIF));;Сыворотка крови;до 9 р.д.;3 545,00
1585MUSK;;;Антитела к мышечно-специфической тирозинкиназе (анти-MuSK) в сыворотке крови, (Muscle-specific tyrosine kinase (MuSK) antibody);;Сыворотка крови;до 9 р.д.;5 865,00
1537;;;Комплексное исследование для использования в диагностике рассеянного склероза: определение олигоклонального IgG (ликвор, сыворотка) и свободных легких цепей иммуноглобулинов (ликвор);;"Cыворотка+СМЖ; Ликвор; Сыворотка крови";до 9 р.д.;6 170,00
1257;;;Исследование концентрации фактор роста эндотелия сосудов (VEGF);;Сыворотка крови;до 7 р.д.;2 590,00
1343;;;Антитела к миелин-ассоциированному гликопротеину (MAG);;Сыворотка крови;до 7 р.д.;4 590,00
1554;;;Антитела к GM1 ганглиозиду классов IgG и IgM;;Сыворотка крови;до 7 р.д.;3 490,00
14.12. Аутоиммунные заболевания легких и сердца;;;;;;;
;;;;;;;
815;;;Антитела класса IgG к сердечной мускулатуре (миокарду), антимиокардиальные антитела (Anti-Heart Antibodies, IgG);;Сыворотка крови;до 10 р.д.;1 440,00
844;;;Активность ангиотензин-превращающего фермента (АПФ) сыворотки крови (Angiotensin Converting Enzyme, ACE, Serum);;Сыворотка крови;до 4 р.д.;2 580,00
923;;;Неоптерин (НП) в сыворотке крови (Neopterin, Serum);;Сыворотка крови;до 9 р.д.;1 815,00
4068;;;Воспалительные миокардиопатии (АТ к митохондриям (АМА), АТ к сердечной мускулатуре);;Сыворотка крови;до 12 р.д.;2 900,00
14.13. Иммунные тромбоцитопении;;;;;;;
;;;;;;;
973;;;Антитела класса к IgG тромбоцитам, непрямой тест (Platelet Аntibodies IgG, Indirect);;Сыворотка крови;до 12 р.д.;3 785,00
15. АЛЛЕРГОЛОГИЧЕСКИЕ ИССЛЕДОВАНИЯ;;;;;;;
По панели  - результат по каждому аллергену  отдельно. По смеси аллергенов -  результат общий.;;;;;;;
15.1. Аллергологические исследования, технология ImmunoCAP;;;;;;;
;;;;;;;
6830M6;;;Плесень Alternaria alternata (m6) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 090,00
6846M229;;;Alternaria alternata, rAlt a 1 (m229) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6831M3;;;Плесень Aspergillus fumigatus (m3) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;990,00
6833M5;;;Candida albicans (m5) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6834M2;;;Cladosporium herbarum (m2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6863M227;;;Malassezia spp. (m227) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6832M1;;;Penicillium notatum (P.chrysogenum) (m1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6801PI;;;Phadiatop Infant ImmunoCAP, IgE;;Сыворотка крови;до 5 к.д.;2 880,00
66632;;;Абрикос (f237), IgE, ImmunoCAP (Apricot, Prunus armeniaca, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 290,00
66605;;;Авокадо (f96), IgE, ImmunoCAP (Avocado, Persea americana, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 290,00
6806F76;;;Альфа-лактальбумин (nBos d4) (f76) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6814W230;;;Амброзия высокая, полынолистная, nAmb a1 (w230) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6903F210;;;Ананас (f210) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6882F33;;;Апельсин (f33) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6872F13;;;Арахис (f13) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
66606;;;Арбуз (f329), IgE, ImmunoCAP (Watermelon, Citrullus lanatus, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 290,00
66638;;;Баклажан (f262), IgE, ImmunoCAP (Eggplant, Solanum melongena, IgE, ImmunoCAP);;Сыворотка крови;до 9 р.д.;1 290,00
6877F92;;;Банан (f92) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6901F88;;;Баранина (f88) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6809T3;;;Береза (t3) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;690,00
6810T215;;;Береза бородавчатая, rBet v1/PR-10 белок (t215) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6811T221;;;Береза бородавчатая, rBet v2, rBet v4 (t221) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 790,00
6808F77;;;Бета-лактоглобулин, (nBos d5) (f77) IgE,  ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
66639;;;Брокколи (f260), IgE, ImmunoCAP (Broccoli, Brassica oleracea (f260), IgE, ImmunoCAP);;Сыворотка крови;до 9 р.д.;1 290,00
66633;;;Вишня (f242), IgE, ImmunoCAP (Cherry, Prunus avium, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;860,00
6878F27;;;Говядина (f27) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66630;;;Горох (f12), IgE, ImmunoCAP (Pea, Pisum sativum, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 290,00
6900F209;;;Грейпфрут (f209) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6886F11;;;Гречиха (f11), IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;990,00
66643;;;Грибы (шампиньоны) (f212), IgE, ImmunoCAP (Mushrooms, Agaricus hortensis, IgE, ImmunoCAP);;Сыворотка крови;до 9 р.д.;860,00
66634;;;Груша (f94), IgE, ImmunoCAP (Pear, Pyrus communis, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;990,00
6819H1;;;Домашняя пыль (Greer Labs.) (h1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6825H2;;;Домашняя пыль (Hollister –Stier) (h2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6879F45;;;Дрожжи пекарские (Saccharomyces cerevisiae) (f45) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6890F44;;;Земляника, Клубника (f44) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6807F78;;;Казеин, молоко (nBos d8) (f78) IgE,  ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6870F93;;;Какао (f93) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6895F216;;;Капуста белокочанная (f216) IgE, ImmunoCAP;;Сыворотка крови;до 9 р.д.;1 290,00
6887F35;;;Картофель (f35) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6898F84;;;Киви (f84) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6818D2;;;Клещ домашней пыли / D. farina (d2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6817D1;;;Клещ домашней пыли / D. pterоnyssinus (d1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6908I71;;;Комар (i71) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;990,00
66627;;;Кофе (f221), IgE, ImmunoCAP (Coffee, Coffea spp., IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;860,00
6841Е94;;;Кошка, rFel d1 (e94) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 790,00
6804E1;;;Кошка, перхоть (e1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6902F23;;;Краб (f23) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6894F24;;;Креветка (f24) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6861Е85;;;Курица, перо (e85) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6917K82;;;Латекc (k82) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6889F208;;;Лимон (f208) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66607;;;Лошадь, перхоть (e3) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
66640;;;Лук (f48), IgE, ImmunoCAP (Onion, Allium cepa, IgE, ImmunoCAP);;Сыворотка крови;до 9 р.д.;1 290,00
66635;;;Малина (f343), IgE, ImmunoCAP (Raspberry, Rubus idaeus, IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;860,00
66636;;;Мандарин (f302) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66631;;;Миндаль (f20) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66618;;;Молоко козье (f300) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6805F2;;;Молоко коровье (f2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6891F31;;;Морковь (f31) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6862Е6;;;Морская свинка, эпителий (e6) IgE,  ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6873F83;;;Мясо курицы (f83) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6848F232;;;Овальбумин, альбумин яичный, nGal d2 (f232) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 490,00
6884F7;;;Овес (f7) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6849F233;;;Овомукоид, nGal d1 (f233) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
66603;;;Овсяница луговая (g4) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66604;;;Огурец (f244) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66646;;;Одуванчик обыкновенный (w8) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6911C1;;;Пенициллин G (c1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;990,00
6912C2;;;Пенициллин V (c2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6876F95;;;Персик (f95) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
66647;;;Подсолнечник (w204) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6874W6;;;Полынь обыкновенная (w6) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;790,00
6815W231;;;Полынь обыкновенная, nArtv1 (w231) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 790,00
6816W233;;;Полынь обыкновенная, nArtv3 (w233) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6881F25;;;Помидор (f25) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6824Е213;;;Попугай, перо (e213) IgE,  ImmunoCAP;;Сыворотка крови;до 5 р.д.;990,00
6904F55;;;Просо посевное (пшено) (f55) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6869F4;;;Пшеница (f4) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6892F9;;;Рис (f9) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66601;;;Рожь (f5) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
66648;;;Ромашка (w206) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6893F26;;;Свинина (f26) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6885F85;;;Сельдерей (f85) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6820HS;;;Смесь аллергенов домашней пыли (Hollister-Stier) (hx2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6822MX2;;;Смесь аллергенов плесени (mx2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6821TX9;;;Смесь аллергенов пыльцы деревьев (tx9) IgE, ImmunoCAP;;"Сыворотка крови; Сыворотка крови";до 5 к.д.;1 090,00
6838WX1;;;Смесь аллергенов пыльцы сорных трав (wx1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6914FX5;;;Смесь детских пищевых  аллергенов (fx5) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6883CF;;;Смесь пищевых аллергенов (fx15) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6897FX21;;;Смесь пищевых аллергенов (fx21) IgE, ImmunoCAP;;Сыворотка крови;до 9 р.д.;1 590,00
6868GX1;;;Смесь пыльцы раннецветущих луговых трав (gx1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 190,00
66651;;;Смородина красная (f322) IgE, ImmunoCAP;;Сыворотка крови;до 5 р.д.;1 290,00
6843Е101;;;Собака, rCan f 1 (e101) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6803E5;;;Собака, перхоть (e5) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6871F14;;;Соевые бобы (f14) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6909I6;;;Таракан рыжий (прусак) (i6)  IgE, ImmunoCAP;;Сыворотка крови;до 9 р.д.;1 290,00
6835G6;;;Тимофеевка луговая (g6) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;990,00
6812G213;;;Тимофеевка луговая, rPhl p1, rPhl p5 (g213) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 990,00
6813G214;;;Тимофеевка луговая, rPhl p7, rPhl p12 (g214) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 990,00
6880F3;;;Треска атлантическая (f3) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;890,00
6829TP;;;Триптаза, ImmunoCAP;;Сыворотка крови;до 6 р.д.;2 600,00
6888F225;;;Тыква (f225) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6915K80;;;Формальдегид / формалин (k80) IgE, ImmunoCAP;;Сыворотка крови;до 9 р.д.;1 290,00
6896F17;;;Фундук (f17) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6916C8;;;Хлоргексидин (c8) IgE, ImmunoCAP;;Сыворотка крови;до 6 р.д.;1 290,00
66628;;;Чай листовой (f222) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66641;;;Чеснок (f47) IgE, ImmunoCAP;;;до 9 р.д.;1 290,00
6875F49;;;Яблоко (f49) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6907I3;;;Яд осы обыкновенной (i3) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6906I2;;;Яд осы пятнистой (i2) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 090,00
6905I1;;;Яд пчелы медоносной (i1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 090,00
6836F1;;;Яичный белок (f1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 090,00
6837F75;;;Яичный желток (f75) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
66629;;;Ячмень (f6) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6802PH;;;Phadiatop ImmunoCAP, IgE;;Сыворотка крови;до 5 к.д.;3 395,00
6920W5;;;Полынь горькая (w5) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6844Е102;;;Собака, rCan f 2 (e102) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6851K208;;;Лизоцим яйца, nGal d4 (k208) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6855F353;;;Соя, rGly m 4/PR-10 (f353) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6847Е204;;;Бычий сывороточный альбумин, nBos d6 BSA (e204) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 500,00
6919E81;;;Овца, эпителий (e81) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;860,00
6005;;;Стафилококковый энтеротоксин А, IgE (Enterotoxin A (Staphylococcus aureus), IgE, m80);;Сыворотка крови;до 3 к.д.;860,00
6006;;;Стафилококковый энтеротоксин В, IgE (Enterotoxin B (Staphylococcus aureus), IgE, m81);;Сыворотка крови;до 3 к.д.;860,00
6922;;;Общий Ig E ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 010,00
6823MX1;;;Смесь  аллергенов плесневых грибков (mx1) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 390,00
6931F245;;;Яйцо куриное (f245), IgE, ImmunoCAP (Whole egg (f245), IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 090,00
6932F79;;;Глютен (f79), IgE, ImmunoCAP (Gluten (f79), IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 090,00
6312EX1;;;Смесь аллергенов эпителия домашних животных, Ig E (mix ex1), IMMUNOCAP;;Сыворотка крови;до 5 к.д.;1 690,00
6839;;;Кошка (альбумин сыворотки), rFel d2 (e220) IgE, ImmunoCAP (Cat (serum albumin) rFel d2 (e220) IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 990,00
6315;;;Смесь аллергенов пыльцы сорных трав, Ig E (mix wx2), ImmunoCAP (Allergen mix of weed pollen, IgE (mix wx2), ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 990,00
6828IM;;;"Панель ""Экзема"" IgE, ImmunoCAP (Panel ""Eczema""IgE, ImmunoCAP)";;Сыворотка крови;до 5 к.д.;6 990,00
6850F323;;;Кональбумин яйца, nGal d3 (f323) IgE, ImmunoCAP;;Сыворотка крови;до 5 к.д.;2 590,00
6918FX73;;;Смесь аллергенов мяса (fx73) IgE, ImmunoCAP;;Сыворотка крови;до 9 р.д.;1 590,00
6865M81;;;Стафилококковый энтеротоксин B (m81) IgE,  ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
6864M80;;;Стафилококковый энтеротоксин А (m80) IgE,  ImmunoCAP;;Сыворотка крови;до 5 к.д.;1 290,00
66652;;;Тропомиозин клещей домашней пыли, аллергокомпонент IgE (ImmunoCAP), d205 rDer p10 (Dust  mite tropomyosin, IgE allergen component (ImmunoCAP), d205 rDer p10);;Сыворотка крови;до 6 р.д.;3 490,00
66653;;;Аллергокомпонент d203 - Клещ домашней пыли rDer p 2, IgE  (ImmunoCAP) (Allergen component d203 - Dust mite rDer p 2, IgE (ImmunoCAP));;Сыворотка крови;до 5 к.д.;3 490,00
66654;;;Аллергокомпонент d202 - Клещ домашней пыли nDer p 1, IgE (ImmunoCAP) (Allergen component d202 - Dust mite nDer p 1, IgE (ImmunoCAP));;Сыворотка крови;до 5 к.д.;3 490,00
6857;;;Определение аллергии к эпителию, белкам сыворотки и мочи мыши (e88), IgE, ImmunoCap;;Сыворотка крови;до 5 к.д.;1 990,00
6827IM;;;"Панель ""Астма/ринит взрослые"" IgE, ImmunoCAP";;Сыворотка крови;до 5 к.д.;5 990,00
6572;;;Амброзия высокая, w1, IgE, ImmunoCAP (Common ragweed (Ambrosia artemisiifolia), IgE, ImmunoCAP);;Сыворотка крови;до 5 к.д.;1 290,00
